context_screen_width,context_session_id,timestamp,country,os,context_screen_inner_height,browser,context_app_namespace,context_page_tab_url,context_page_initial_referrer,context_screen_height,context_ip,referrer,id,context_app_name,context_app_install_type,context_destination_type,event,context_page_referring_domain,application,isp,context_page_title,context_page_initial_referring_domain,context_source_type,context_request_ip,page,context_page_url,gclid,name,device_type,context_library_version,exp_version,uuid_ts,fbclid,campaign,external_user_id,context_screen_inner_width,context_page_referrer,content,medium,context_page_search,adset,creative,source,ip_address,city,user_id,context_timezone,anonymous_id,utm_search,context_destination_id,channel,context_page_path,country_code,context_app_version,placement,assets_visible_count,context_locale,referrer_page,context_library_name,widget_id,adgroup,device,gc_name,device_orientation,original_timestamp,network_type,component_name,event_text,term,gc_id,active_tab,context_screen_density,timezone,version,sent_at,context_user_agent,received_at,context_source_id,region,component_position,context_session_start,context_traits_investment_status,obpp_kyc_status,context_traits_obpp_kyc_status,investment_status,context_traits_external_user_id,context_traits_gc_name,context_traits_gc_id,context_campaign_name,context_campaign_medium,context_campaign_source
393,1777018931181.0,2026-04-24T14:16:02.78+05:30,India,Android,791,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets,$direct,873,ip_ffc5482281,Not received,7610a63e-1c43-443a-9e6f-2ed291280f45,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,Reliance Jio Infocomm Limited,Invest in non-market linked investment opportunities,,Javascript,ip_ffc5482281,/assets,https://www.gripinvest.in/assets,Not received,Not received,Phone,3.11.17,,2026-04-24T14:30:26.397+05:30,Not received,Not received,,392,$direct,Not received,Not received,,Not received,Not received,Not received,ip_ffc5482281,Chennai,29712,GMT+0530,32c07509-19af-4158-85da-70695534965b,?filter=selling-fast&sort=ytm_desc&utm_source=app&utm_medium=marketing&utm_campaign=PApp_23042026_A_Followup_Deal_Bond_Bundle_Reg_IU,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,40,en-IN,/portfolio,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-04-24T14:16:02.827+05:30,4g,Unknown,asset_search_initiated,Not received,,bonds,2.75,Asia/Kolkata,IPv4,2026-04-24T14:16:02.828+05:30,"Mozilla/5.0 (Linux; Android 14; 22101316UP Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",2026-04-24T14:16:02.781+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Tamil Nadu,0,,True,True,True,True,,,,,,
384,1777019999989.0,2026-04-24T14:17:55.347+05:30,India,Android,755,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets,$direct,832,ip_195d08c981,,b799b778-e4ad-4ffc-8559-b25cf5c398f6,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,app.digio.in,Mobile App,Bharti Airtel Ltd. AS for GPRS Service,Invest in non-market linked investment opportunities,,Javascript,ip_195d08c981,/assets,https://www.gripinvest.in/assets,,,Phone,3.11.17,,2026-04-24T14:30:26.397+05:30,,,,384,https://app.digio.in/,,,,,,,ip_195d08c981,Chennai,1812115,GMT+0530,67923b90-41d3-4f50-bbb4-52a75e9cf934,,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,,44,en-IN,/assets/bonds,RudderLabs JavaScript SDK,no-context,,,,Portrait,2026-04-24T14:17:55.178+05:30,4g,Unknown,asset_search_initiated,,,bonds,2.8125,Asia/Kolkata,IPv4,2026-04-24T14:17:55.18+05:30,"Mozilla/5.0 (Linux; Android 14; SM-E156B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.177 Mobile Safari/537.36",2026-04-24T14:17:55.349+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Tamil Nadu,0,,False,True,True,False,,,,,,
355,1777020328663.0,2026-04-24T14:18:15.025+05:30,India,Android,708,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets,https://www.gripinvest.in/,793,ip_ced7fbf723,Not received,656561c1-7e55-4706-9d52-e75d6be750f8,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,Plex Broadband Pvt Ltd,Invest in non-market linked investment opportunities,www.gripinvest.in,Javascript,ip_ced7fbf723,/assets,https://www.gripinvest.in/assets,Not received,Not received,Phone,3.11.17,,2026-04-24T14:30:26.397+05:30,Not received,Not received,,354,$direct,Not received,Not received,,Not received,Not received,Not received,ip_ced7fbf723,Bhiwāni,1597838,GMT+0530,3cdcafdd-6b73-41d2-a933-98d1d1efff8f,?embed_domain=www.gripinvest.in&embed_type=PopupText&utm_campaign=profile&utm_source=1597838,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,40,en-IN,/assets/category/bonds,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-04-24T14:18:14.624+05:30,4g,Unknown,asset_search_initiated,Not received,,bonds,3.5,Asia/Kolkata,IPv4,2026-04-24T14:18:14.625+05:30,"Mozilla/5.0 (Linux; Android 16; CPH2491 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.177 Mobile Safari/537.36",2026-04-24T14:18:15.026+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Haryana,0,,True,True,True,True,,,,,,
355,1777020328663.0,2026-04-24T14:21:45.051+05:30,India,Android,708,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets,https://www.gripinvest.in/,793,ip_ced7fbf723,Not received,31afff9b-dd6a-45fc-b7f2-7a028d89c2c6,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,Plex Broadband Pvt Ltd,Invest in non-market linked investment opportunities,www.gripinvest.in,Javascript,ip_ced7fbf723,/assets,https://www.gripinvest.in/assets,Not received,Not received,Phone,3.11.17,,2026-04-24T14:30:26.397+05:30,Not received,Not received,,354,$direct,Not received,Not received,,Not received,Not received,Not received,ip_ced7fbf723,Bhiwāni,1597838,GMT+0530,3cdcafdd-6b73-41d2-a933-98d1d1efff8f,?embed_domain=www.gripinvest.in&embed_type=PopupText&utm_campaign=profile&utm_source=1597838,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,40,en-IN,/assetdetails/best-capital-services-limited/ncd/rcbbc260301/2505,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-04-24T14:21:44.654+05:30,4g,Unknown,asset_search_initiated,Not received,,bonds,3.5,Asia/Kolkata,IPv4,2026-04-24T14:21:44.655+05:30,"Mozilla/5.0 (Linux; Android 16; CPH2491 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.177 Mobile Safari/537.36",2026-04-24T14:21:45.052+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Haryana,0,,True,True,True,True,,,,,,
355,1777020328663.0,2026-04-24T14:22:11.546+05:30,India,Android,708,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets,https://www.gripinvest.in/,793,ip_ced7fbf723,Not received,66895478-9dc5-4e16-9dd3-721b087100f9,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,Plex Broadband Pvt Ltd,Invest in non-market linked investment opportunities,www.gripinvest.in,Javascript,ip_ced7fbf723,/assets,https://www.gripinvest.in/assets,Not received,Not received,Phone,3.11.17,,2026-04-24T14:30:26.397+05:30,Not received,Not received,,354,$direct,Not received,Not received,,Not received,Not received,Not received,ip_ced7fbf723,Bhiwāni,1597838,GMT+0530,3cdcafdd-6b73-41d2-a933-98d1d1efff8f,?embed_domain=www.gripinvest.in&embed_type=PopupText&utm_campaign=profile&utm_source=1597838,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,39,en-IN,/assetdetails/dar-credit-&-capital-ltd./ncd/rcbdar260401/2528,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-04-24T14:22:11.129+05:30,4g,Unknown,asset_search_initiated,Not received,,bonds,3.5,Asia/Kolkata,IPv4,2026-04-24T14:22:11.13+05:30,"Mozilla/5.0 (Linux; Android 16; CPH2491 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.177 Mobile Safari/537.36",2026-04-24T14:22:11.547+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Haryana,0,,True,True,True,True,,,,,,
355,1777020328663.0,2026-04-24T14:28:34.513+05:30,India,Android,708,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets,https://www.gripinvest.in/,793,ip_ced7fbf723,Not received,906f4ceb-2f78-4061-87ba-3ebe803ebca4,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,Plex Broadband Pvt Ltd,Invest in non-market linked investment opportunities,www.gripinvest.in,Javascript,ip_ced7fbf723,/assets,https://www.gripinvest.in/assets,Not received,Not received,Phone,3.11.17,,2026-04-24T14:30:26.397+05:30,Not received,Not received,,354,$direct,Not received,Not received,,Not received,Not received,Not received,ip_ced7fbf723,Bhiwāni,1597838,GMT+0530,3cdcafdd-6b73-41d2-a933-98d1d1efff8f,?embed_domain=www.gripinvest.in&embed_type=PopupText&utm_campaign=profile&utm_source=1597838,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,39,en-IN,/assetdetails/regency-fincorp-limited/ncd/rcbrf260201/2394,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-04-24T14:28:34.113+05:30,4g,Unknown,asset_search_initiated,Not received,,bonds,3.5,Asia/Kolkata,IPv4,2026-04-24T14:28:34.115+05:30,"Mozilla/5.0 (Linux; Android 16; CPH2491 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.177 Mobile Safari/537.36",2026-04-24T14:28:34.515+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Haryana,0,,True,True,True,True,,,,,,
355,1777020328663.0,2026-04-24T14:30:59.769+05:30,India,Android,708,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets,https://www.gripinvest.in/,793,ip_ced7fbf723,Not received,6b5a7e26-7665-4ede-b3b2-df650d6a0bf9,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,Plex Broadband Pvt Ltd,Invest in non-market linked investment opportunities,www.gripinvest.in,Javascript,ip_ced7fbf723,/assets,https://www.gripinvest.in/assets,Not received,Not received,Phone,3.11.17,,2026-04-24T15:00:12.795+05:30,Not received,Not received,,354,$direct,Not received,Not received,,Not received,Not received,Not received,ip_ced7fbf723,Bhiwāni,1597838,GMT+0530,3cdcafdd-6b73-41d2-a933-98d1d1efff8f,?embed_domain=www.gripinvest.in&embed_type=PopupText&utm_campaign=profile&utm_source=1597838,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,39,en-IN,/assetdetails/mufin-green-finance-limited/ncd/rcbmfn260401/2564,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-04-24T14:30:59.374+05:30,4g,Unknown,asset_search_initiated,Not received,,bonds,3.5,Asia/Kolkata,IPv4,2026-04-24T14:30:59.376+05:30,"Mozilla/5.0 (Linux; Android 16; CPH2491 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.177 Mobile Safari/537.36",2026-04-24T14:30:59.771+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Haryana,0,,True,True,True,True,,,,,,
355,1777020328663.0,2026-04-24T14:31:53.274+05:30,India,Android,708,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets,https://www.gripinvest.in/,793,ip_ced7fbf723,Not received,f0d0c2ca-4ad6-4a4e-a0d6-d21e55c6bb1a,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,Plex Broadband Pvt Ltd,Invest in non-market linked investment opportunities,www.gripinvest.in,Javascript,ip_ced7fbf723,/assets,https://www.gripinvest.in/assets,Not received,Not received,Phone,3.11.17,,2026-04-24T15:00:12.795+05:30,Not received,Not received,,354,$direct,Not received,Not received,,Not received,Not received,Not received,ip_ced7fbf723,Bhiwāni,1597838,GMT+0530,3cdcafdd-6b73-41d2-a933-98d1d1efff8f,?embed_domain=www.gripinvest.in&embed_type=PopupText&utm_campaign=profile&utm_source=1597838,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,39,en-IN,/assetdetails/best-capital-services-limited/ncd/rcbbc260301/2505,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-04-24T14:31:52.868+05:30,4g,Unknown,asset_search_initiated,Not received,,bonds,3.5,Asia/Kolkata,IPv4,2026-04-24T14:31:52.87+05:30,"Mozilla/5.0 (Linux; Android 16; CPH2491 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.177 Mobile Safari/537.36",2026-04-24T14:31:53.276+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Haryana,0,,True,True,True,True,,,,,,
360,1777021708929.0,2026-04-24T14:39:47.012+05:30,India,Android,728,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets,$direct,804,ip_625ba0bd88,Not received,11ee3295-63ec-428d-99de-612597eb0f00,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,Reliance Jio Infocomm Limited,Invest in non-market linked investment opportunities,,Javascript,ip_625ba0bd88,/assets,https://www.gripinvest.in/assets,Not received,Not received,Phone,3.11.17,,2026-04-24T15:00:12.795+05:30,Not received,Not received,,360,$direct,Not received,Not received,,Not received,Not received,Not received,ip_625ba0bd88,Chennai,1780992,GMT+0530,4259089e-f178-4d12-8648-d8a44f1c8977,,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,39,en-US,/discover,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-04-24T14:39:47.021+05:30,4g,Unknown,asset_search_initiated,Not received,,bonds,3.0,Asia/Kolkata,IPv4,2026-04-24T14:39:47.023+05:30,"Mozilla/5.0 (Linux; Android 15; CPH2423 Build/AP3A.240617.008; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",2026-04-24T14:39:47.014+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Tamil Nadu,0,,True,True,True,True,,,,,,
360,1777021834108.0,2026-04-24T14:40:58.319+05:30,India,Android,736,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets,$direct,792,ip_99b69081b2,Not received,07f4afb7-1762-45ac-8f1d-d58749715b62,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,Realtel Network Services Pvt Ltd,Invest in non-market linked investment opportunities,,Javascript,ip_99b69081b2,/assets,https://www.gripinvest.in/assets,Not received,Not received,Phone,3.11.17,,2026-04-24T15:00:12.795+05:30,Not received,Not received,,360,$direct,Not received,Not received,,Not received,Not received,Not received,ip_99b69081b2,Delhi,178152,GMT+0530,a9e7de66-780c-4657-9121-867c4ae51b52,?utm_source=email&utm_medium=marketing&utm_campaign=SEM_20042026_N_Service_Payment_LoanX_Vedika_IU_6000,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,39,en-GB,/assets/category/bonds,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-04-24T14:40:58.106+05:30,4g,Unknown,asset_search_initiated,Not received,,bonds,4.0,Asia/Kolkata,IPv4,2026-04-24T14:40:58.106+05:30,"Mozilla/5.0 (Linux; Android 16; CPH2649 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.177 Mobile Safari/537.36",2026-04-24T14:40:58.319+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,National Capital Territory of Delhi,0,,True,True,True,True,,,,,,
384,1777021826162.0,2026-04-24T14:45:39.171+05:30,Vietnam,Android,782,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets,$direct,824,ip_c54ef38abd,Not received,314d4907-cba9-4fe5-bd0c-f78c9b4bddb2,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,Viettel Group,Invest in non-market linked investment opportunities,,Javascript,ip_c54ef38abd,/assets,https://www.gripinvest.in/assets,Not received,Not received,Phone,3.11.17,,2026-04-24T15:00:12.795+05:30,Not received,Not received,,384,$direct,Not received,Not received,,Not received,Not received,Not received,ip_c54ef38abd,Hanoi,1812182,GMT+0700,c27de09d-5ddd-454d-a6fb-b74da43f5563,,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,VN,3.11.17,Not received,43,en-IN,/assets/bonds,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-04-24T14:45:39.101+05:30,4g,Unknown,asset_search_initiated,Not received,,bonds,2.8125,Asia/Bangkok,IPv4,2026-04-24T14:45:39.102+05:30,"Mozilla/5.0 (Linux; Android 16; SM-S908E Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",2026-04-24T14:45:39.172+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Hanoi,0,,False,False,False,False,,,,,,
384,1777021826162.0,2026-04-24T14:48:41.373+05:30,Vietnam,Android,782,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets,$direct,824,ip_c54ef38abd,Not received,3bbabb58-b3ca-4ab9-a09e-e0f0bc76ed40,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,Viettel Group,Invest in non-market linked investment opportunities,,Javascript,ip_c54ef38abd,/assets,https://www.gripinvest.in/assets,Not received,Not received,Phone,3.11.17,,2026-04-24T15:00:12.795+05:30,Not received,Not received,,384,$direct,Not received,Not received,,Not received,Not received,Not received,ip_c54ef38abd,Hanoi,1812182,GMT+0700,c27de09d-5ddd-454d-a6fb-b74da43f5563,,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,VN,3.11.17,Not received,43,en-IN,/assetdetails/adani-airport-holdings-limited/ncd/rcbae260401/2587,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-04-24T14:48:40.766+05:30,4g,Unknown,asset_search_initiated,Not received,,bonds,2.8125,Asia/Bangkok,IPv4,2026-04-24T14:48:40.767+05:30,"Mozilla/5.0 (Linux; Android 16; SM-S908E Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",2026-04-24T14:48:41.374+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Hanoi,0,,False,False,False,False,,,,,,
384,1777021826162.0,2026-04-24T14:50:24.547+05:30,Vietnam,Android,782,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets?type=bonds,$direct,824,ip_c54ef38abd,Not received,a94e4913-e710-45ba-8940-44ee2df6d8f1,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,Viettel Group,Invest in non-market linked investment opportunities,,Javascript,ip_c54ef38abd,/assets,https://www.gripinvest.in/assets?type=bonds,Not received,Not received,Phone,3.11.17,,2026-04-24T15:00:12.795+05:30,Not received,Not received,,384,$direct,Not received,Not received,?type=bonds,Not received,Not received,Not received,ip_c54ef38abd,Hanoi,1812182,GMT+0700,c27de09d-5ddd-454d-a6fb-b74da43f5563,,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,VN,3.11.17,Not received,43,en-IN,/discover,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-04-24T14:50:24.482+05:30,4g,Unknown,asset_search_initiated,Not received,,bonds,2.8125,Asia/Bangkok,IPv4,2026-04-24T14:50:24.483+05:30,"Mozilla/5.0 (Linux; Android 16; SM-S908E Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",2026-04-24T14:50:24.548+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Hanoi,0,,False,False,False,False,,,,,,
384,1777021826162.0,2026-04-24T14:57:10.42+05:30,Vietnam,Android,782,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets?type=sdi,$direct,824,ip_c54ef38abd,Not received,d0511758-ddbe-464d-893a-943e3153f7f1,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,Viettel Group,Invest in non-market linked investment opportunities,,Javascript,ip_c54ef38abd,/assets,https://www.gripinvest.in/assets?type=sdi,Not received,Not received,Phone,3.11.17,,2026-04-24T15:00:12.795+05:30,Not received,Not received,,384,$direct,Not received,Not received,?type=sdi,Not received,Not received,Not received,ip_c54ef38abd,Hanoi,1812182,GMT+0700,c27de09d-5ddd-454d-a6fb-b74da43f5563,,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,VN,3.11.17,Not received,43,en-IN,/assets/bonds,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-04-24T14:57:10.357+05:30,4g,Unknown,asset_search_initiated,Not received,,sdi,2.8125,Asia/Bangkok,IPv4,2026-04-24T14:57:10.359+05:30,"Mozilla/5.0 (Linux; Android 16; SM-S908E Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",2026-04-24T14:57:10.422+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Hanoi,0,,False,False,False,False,,,,,,
360,1777022932702.0,2026-04-24T15:00:19.57+05:30,India,Android,617,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets,$direct,760,ip_9a25e64d39,Not received,456d0cec-6cba-45f0-8299-5a26935c1d04,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,www.gripinvest.in,Website,Gujarat Telelink Pvt Ltd,Invest in non-market linked investment opportunities,,Javascript,ip_9a25e64d39,/assets,https://www.gripinvest.in/assets,Not received,Not received,Phone,3.11.17,,2026-04-24T15:30:21.231+05:30,Not received,gc,0NNN3PY0,360,https://www.gripinvest.in/external-ui/5a8363b5-17e5-4769-aed8-423aa0c578cc?partner_id=PAR00394IFA&utm_source=ET+money&utm_medium=connect&utm_campaign=gc,Not received,connect,,Not received,Not received,ET money,ip_9a25e64d39,Pātan,1158047,GMT+0530,121b3a40-1cb6-4d28-b100-92d66e132275,?partner_id=PAR00394IFA&utm_source=ET+money&utm_medium=connect&utm_campaign=gc,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,8,en-us,/portfolio,RudderLabs JavaScript SDK,no-context,Not received,Not received,ET money,Portrait,2026-04-24T15:00:21.221+05:30,4g,Unknown,asset_search_initiated,Not received,394.0,bonds,3.0,Asia/Kolkata,IPv4,2026-04-24T15:00:21.222+05:30,"Mozilla/5.0 (Linux; Android 12; SM-G970F Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",2026-04-24T15:00:19.571+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Gujarat,0,,True,True,True,True,0NNN3PY0,ET money,394.0,,,
393,1777023070645.0,2026-04-24T15:01:15.687+05:30,India,iOS,781,Unknown,com.rudderlabs.javascript,https://www.gripinvest.in/assets,$direct,852,ip_8f97303ee3,Not received,5a073081-831c-42a6-8678-577270e75287,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,Seven Star Digital Network Private Limited,Invest in non-market linked investment opportunities,,Javascript,ip_8f97303ee3,/assets,https://www.gripinvest.in/assets,Not received,Not received,Phone,3.11.17,,2026-04-24T15:30:21.231+05:30,Not received,Not received,,393,$direct,Not received,Not received,,Not received,Not received,Not received,ip_8f97303ee3,Mumbai,1811568,GMT+0530,24c56ce2-34f0-4d56-8ea2-eb74df5aefb6,,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,43,en-IN,/discover,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-04-24T15:01:15.546+05:30,Unknown,Unknown,asset_search_initiated,Not received,,bonds,3.0,Asia/Kolkata,IPv4,2026-04-24T15:01:15.547+05:30,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",2026-04-24T15:01:15.688+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Maharashtra,0,,False,True,True,False,,,,,,
360,1777023845789.0,2026-04-24T15:14:09.98+05:30,India,Android,766,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets,$direct,804,ip_d287e65b99,Not received,904335bc-2018-4108-b8ce-87285b92fd5c,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,Hightec Network Solutions OPC Private Limited,Invest in non-market linked investment opportunities,,Javascript,ip_d287e65b99,/assets,https://www.gripinvest.in/assets,Not received,Not received,Phone,3.11.17,,2026-04-24T15:30:21.231+05:30,Not received,Not received,,360,$direct,Not received,Not received,,Not received,Not received,Not received,ip_d287e65b99,Navi Mumbai,1795303,GMT+0530,cd69b10c-3a4b-436c-9b81-d4af1d982558,,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,42,en-GB,/discover,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-04-24T15:14:09.223+05:30,4g,Unknown,asset_search_initiated,Not received,,bonds,3.0,Asia/Kolkata,IPv4,2026-04-24T15:14:09.224+05:30,"Mozilla/5.0 (Linux; Android 16; RMX3844 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",2026-04-24T15:14:09.981+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Maharashtra,0,,False,False,False,False,,,,,,
393,1777023459285.0,2026-04-24T15:16:00.508+05:30,India,iOS,665,Safari,com.rudderlabs.javascript,https://www.gripinvest.in/assets,$direct,852,ip_6d30670e2e,,64b865bb-2031-4c66-a875-a6bc7380ccfb,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,www.gripinvest.in,Website,Reliance Jio Infocomm Limited,Invest in non-market linked investment opportunities,,Javascript,ip_6d30670e2e,/assets,https://www.gripinvest.in/assets,,,Phone,3.11.17,,2026-04-24T15:30:21.231+05:30,,,,393,https://www.gripinvest.in/signup,,,,,,,ip_6d30670e2e,Warangal,1812241,GMT+0530,e8d3ecee-3953-45a1-ac30-6c77b9df26a5,,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,,43,en-IN,/assets/bonds,RudderLabs JavaScript SDK,no-context,,,,Portrait,2026-04-24T15:16:00.347+05:30,Unknown,Unknown,asset_search_initiated,,,bonds,3.0,Asia/Kolkata,IPv4,2026-04-24T15:16:00.348+05:30,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/147.0.7727.99 Mobile/15E148 Safari/604.1",2026-04-24T15:16:00.509+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Telangana,0,,False,False,False,False,,,,,,
