context_screen_width,context_session_id,timestamp,country,os,context_screen_inner_height,browser,context_app_namespace,context_page_tab_url,context_page_initial_referrer,context_screen_height,context_ip,referrer,id,context_app_name,context_app_install_type,context_destination_type,event,context_page_referring_domain,application,isp,context_page_title,context_page_initial_referring_domain,context_source_type,context_request_ip,page,context_page_url,gclid,name,device_type,context_library_version,exp_version,uuid_ts,fbclid,campaign,external_user_id,context_screen_inner_width,context_page_referrer,content,medium,context_page_search,adset,creative,source,ip_address,city,user_id,context_timezone,anonymous_id,utm_search,context_destination_id,channel,context_page_path,country_code,context_app_version,placement,assets_visible_count,context_locale,referrer_page,context_library_name,widget_id,adgroup,device,gc_name,device_orientation,original_timestamp,network_type,component_name,event_text,term,gc_id,active_tab,context_screen_density,timezone,version,sent_at,context_user_agent,received_at,context_source_id,region,component_position,context_session_start,context_traits_investment_status,obpp_kyc_status,context_traits_obpp_kyc_status,investment_status,context_traits_external_user_id,context_traits_gc_name,context_traits_gc_id,context_campaign_name,context_campaign_medium,context_campaign_source
360,1777605072883.0,2026-05-01T08:44:11.599+05:30,India,Android,724,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets,$direct,800,ip_13f63a1513,Not received,5c323e60-fab0-412f-a2f3-445085bd31f2,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,Vodafone Idea Ltd,Invest in non-market linked investment opportunities,,Javascript,ip_13f63a1513,/assets,https://www.gripinvest.in/assets,Not received,Not received,Phone,3.11.17,,2026-05-01T09:00:20.143+05:30,Not received,Scratch Card,,360,$direct,Not received,marketing,,Not received,Not received,paytm,ip_abad6bad6a,Sangamner,1826778,GMT+0530,3ed345c3-eed3-41fa-abdc-0bc05c4b9fd6,,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,40,en-IN,/assetdetails/akara/ncd/rcbac260101/2330,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-05-01T08:44:11.09+05:30,4g,Unknown,asset_search_initiated,Not received,,bonds,2.0,Asia/Kolkata,IPv4,2026-05-01T08:44:11.091+05:30,"Mozilla/5.0 (Linux; Android 15; LXX517 Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",2026-05-01T08:44:11.6+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Maharashtra,0,,False,False,False,False,,,,,,
407,1777605887008.0,2026-05-01T08:56:30.927+05:30,India,Android,822,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets,$direct,904,ip_21bdcb9275,Not received,a55ae0d9-207c-4593-9bb5-f5f032d37966,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,Bharti Airtel Ltd. AS for GPRS Service,Invest in non-market linked investment opportunities,,Javascript,ip_21bdcb9275,/assets,https://www.gripinvest.in/assets,Not received,Not received,Phone,3.11.17,,2026-05-01T09:00:20.143+05:30,Not received,Not received,,406,$direct,Not received,Not received,,Not received,Not received,Not received,ip_21bdcb9275,Kochi,1765774,GMT+0530,51182673-1812-46d6-afbe-4d07ea130b84,?utm_source=app&utm_medium=marketing&utm_campaign=PApp_27042026_E_Followup_Deal_Basket_SmartBondBasket_IU,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,34,en-IN,/discover,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-05-01T08:56:30.041+05:30,4g,Unknown,asset_search_initiated,Not received,,bonds,3.0,Asia/Kolkata,IPv4,2026-05-01T08:56:30.043+05:30,"Mozilla/5.0 (Linux; Android 15; 24115RA8EI Build/AQ3A.240912.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",2026-05-01T08:56:30.929+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Kerala,0,,True,True,True,True,,,,,,
407,1777605887008.0,2026-05-01T08:57:14.284+05:30,India,Android,822,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets,$direct,904,ip_21bdcb9275,Not received,8e1ae576-3ea3-4d8e-a52f-09e631c18e06,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,Bharti Airtel Ltd. AS for GPRS Service,Invest in non-market linked investment opportunities,,Javascript,ip_21bdcb9275,/assets,https://www.gripinvest.in/assets,Not received,Not received,Phone,3.11.17,,2026-05-01T09:00:20.143+05:30,Not received,Not received,,406,$direct,Not received,Not received,,Not received,Not received,Not received,ip_21bdcb9275,Kochi,1765774,GMT+0530,51182673-1812-46d6-afbe-4d07ea130b84,?utm_source=app&utm_medium=marketing&utm_campaign=PApp_27042026_E_Followup_Deal_Basket_SmartBondBasket_IU,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,34,en-IN,/portfolio,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-05-01T08:57:13.476+05:30,4g,Unknown,asset_search_initiated,Not received,,bonds,3.0,Asia/Kolkata,IPv4,2026-05-01T08:57:13.477+05:30,"Mozilla/5.0 (Linux; Android 15; 24115RA8EI Build/AQ3A.240912.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",2026-05-01T08:57:14.285+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Kerala,0,,True,True,True,True,,,,,,
432,1777606400930.0,2026-05-01T09:03:24.552+05:30,India,Android,865,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets?type=bonds,$direct,960,ip_59bf631f0e,Not received,8953d43d-64ae-4c1f-9083-75591dc3a3d1,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,Netplus Broadband Services Private Limited,Invest in non-market linked investment opportunities,,Javascript,ip_59bf631f0e,/assets,https://www.gripinvest.in/assets?type=bonds,Not received,Not received,Phone,3.11.17,,2026-05-01T09:30:32.782+05:30,Not received,Not received,,432,$direct,Not received,Not received,?type=bonds,Not received,Not received,Not received,ip_59bf631f0e,Sangrur,742593,GMT+0530,21cced02-62d3-4cfd-9456-d15552c403bd,,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,40,en-IN,/discover,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-05-01T09:03:24.181+05:30,4g,Unknown,asset_search_initiated,Not received,,bonds,2.5,Asia/Kolkata,IPv4,2026-05-01T09:03:24.182+05:30,"Mozilla/5.0 (Linux; Android 14; moto g73 5G Build/U1TNS34.82-12-7-21; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",2026-05-01T09:03:24.553+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Punjab,0,,False,False,False,False,,,,,,
384,1777600004533.0,2026-05-01T09:09:54.52+05:30,India,Android,785,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets?type=bonds,$direct,857,ip_5836306cc7,Not received,b1a99959-aa81-4578-86cf-855d1c0343b0,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,Reliance Jio Infocomm Limited,Invest in non-market linked investment opportunities,,Javascript,ip_5836306cc7,/assets,https://www.gripinvest.in/assets?type=bonds,Not received,Not received,Phone,3.11.17,,2026-05-01T09:30:32.782+05:30,Not received,Not received,,384,$direct,Not received,Not received,?type=bonds,Not received,Not received,Not received,ip_5836306cc7,Vadodara,1822600,GMT+0530,6916557e-7be4-4d90-a0a7-cf08f10cf38f,?embed_domain=www.gripinvest.in&embed_type=PopupText&utm_campaign=profile&utm_source=1822600,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,34,en-IN,/discover,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-05-01T09:09:54.741+05:30,4g,Unknown,asset_search_initiated,Not received,,bonds,2.8125,Asia/Kolkata,IPv4,2026-05-01T09:09:54.743+05:30,"Mozilla/5.0 (Linux; Android 15; SM-M146B Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",2026-05-01T09:09:54.522+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Gujarat,0,,True,True,True,True,,,,,,
412,1777606763604.0,2026-05-01T09:11:36.357+05:30,India,Android,860,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets,https://www.gripinvest.in/,938,ip_3030f8cd30,Not received,4f7d70a6-b209-4dd7-b63f-84b6b0b755d2,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,Em-cyberspace Services Private Limited,Invest in non-market linked investment opportunities,www.gripinvest.in,Javascript,ip_3030f8cd30,/assets,https://www.gripinvest.in/assets,Not received,Not received,Phone,3.11.17,,2026-05-01T09:30:32.782+05:30,Not received,Not received,,411,$direct,Not received,Not received,,Not received,Not received,Not received,ip_3030f8cd30,Sisua,726596,GMT+0530,e7e55bd1-60ab-4746-b884-4fc363babe3b,,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,34,en-US,/portfolio,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-05-01T09:11:35.798+05:30,4g,Unknown,asset_search_initiated,Not received,,bonds,2.625,Asia/Kolkata,IPv4,2026-05-01T09:11:35.799+05:30,"Mozilla/5.0 (Linux; Android 13; LM-F100 Build/TKQ1.220829.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",2026-05-01T09:11:36.358+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Odisha,0,,True,True,True,True,,,,,,
360,1777607958434.0,2026-05-01T09:31:11.665+05:30,India,Android,694,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets,https://www.gripinvest.in/quick-start?utm_source=google&utm_medium=cpc&utm_campaign=18457637920&utm_referrer=high%20yield%20government%20bonds&gad_source=1&gad_campaignid=18457637920&gclid=CjwKCAjw-8vPBhBbEiwAoA39WhiuERFRnBh5ZGrEbhQsPj2FJH1-yjA22156WMOs9abOSwmKfRuWrxoCoq8QAvD_BwE,785,ip_fa4b3bfbf2,high yield government bonds,79b44331-5aa2-4e14-848d-83c49fa1a5af,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,www.gripinvest.in,Website,Reliance Jio Infocomm Limited,Invest in non-market linked investment opportunities,www.gripinvest.in,Javascript,ip_fa4b3bfbf2,/assets,https://www.gripinvest.in/assets,CjwKCAjw-8vPBhBbEiwAoA39WhiuERFRnBh5ZGrEbhQsPj2FJH1-yjA22156WMOs9abOSwmKfRuWrxoCoq8QAvD_BwE,Not received,Phone,3.11.17,,2026-05-01T10:00:12.683+05:30,Not received,18457637920,,360,https://www.gripinvest.in/signup,Not received,cpc,,Not received,Not received,google,ip_fa4b3bfbf2,Chandigarh,1826863,GMT+0530,2833429f-7526-4494-ba7c-da10acd4bafc,?utm_source=google&utm_medium=cpc&utm_campaign=18457637920&utm_referrer=high%20yield%20government%20bonds&gad_source=1&gad_campaignid=18457637920&gclid=CjwKCAjw-8vPBhBbEiwAoA39WhiuERFRnBh5ZGrEbhQsPj2FJH1-yjA22156WMOs9abOSwmKfRuWrxoCoq8QAvD_BwE,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,40,en-GB,/discover,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-05-01T09:31:10.223+05:30,3g,Unknown,asset_search_initiated,Not received,,bonds,2.0,Asia/Kolkata,IPv4,2026-05-01T09:31:10.224+05:30,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",2026-05-01T09:31:11.666+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Chandigarh,0,,False,False,False,False,,,,,,
385,1777608080704.0,2026-05-01T09:32:27.516+05:30,India,Android,804,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets,$direct,860,ip_575f69fee5,Not received,fbab8374-0c19-46cd-8683-90119109d7c4,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,Reliance Jio Infocomm Limited,Invest in non-market linked investment opportunities,,Javascript,ip_575f69fee5,/assets,https://www.gripinvest.in/assets,Not received,Not received,Phone,3.11.17,,2026-05-01T10:00:12.683+05:30,Not received,Not received,,384,$direct,Not received,Not received,,Not received,Not received,Not received,ip_575f69fee5,Guwahati,1826866,GMT+0530,9571c5ef-a48d-48f3-afae-1d91999c2a58,,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,40,en-US,/discover,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-05-01T09:32:27.153+05:30,4g,Unknown,asset_search_initiated,Not received,,bonds,1.875,Asia/Kolkata,IPv4,2026-05-01T09:32:27.156+05:30,"Mozilla/5.0 (Linux; Android 15; I2306 Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",2026-05-01T09:32:27.519+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Assam,0,,False,False,False,False,,,,,,
385,1777608080704.0,2026-05-01T09:34:40.971+05:30,India,Android,804,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets,$direct,860,ip_575f69fee5,Not received,71542277-211e-40e5-9925-74657b910503,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,Reliance Jio Infocomm Limited,Invest in non-market linked investment opportunities,,Javascript,ip_575f69fee5,/assets,https://www.gripinvest.in/assets,Not received,Not received,Phone,3.11.17,,2026-05-01T10:00:12.683+05:30,Not received,Not received,,384,$direct,Not received,Not received,,Not received,Not received,Not received,ip_575f69fee5,Guwahati,1826866,GMT+0530,9571c5ef-a48d-48f3-afae-1d91999c2a58,,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,40,en-US,/assets/bonds,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-05-01T09:34:40.615+05:30,4g,Unknown,asset_search_initiated,Not received,,bonds,1.875,Asia/Kolkata,IPv4,2026-05-01T09:34:40.617+05:30,"Mozilla/5.0 (Linux; Android 15; I2306 Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",2026-05-01T09:34:40.973+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Assam,0,,False,False,False,False,,,,,,
384,1777608544366.0,2026-05-01T09:39:16.226+05:30,India,Android,774,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets?type=bonds,$direct,854,ip_2a356e77e0,Not received,b100489a-7037-4616-a7f8-2beeb32072c9,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,"Bharti Airtel Ltd., Telemedia Services",Invest in non-market linked investment opportunities,,Javascript,ip_2a356e77e0,/assets,https://www.gripinvest.in/assets?type=bonds,Not received,Not received,Phone,3.11.17,,2026-05-01T10:00:12.683+05:30,Not received,Not received,,384,$direct,Not received,Not received,?type=bonds,Not received,Not received,Not received,ip_2a356e77e0,Bengaluru,1825727,GMT+0530,6b479912-d561-4da7-bf04-6ec9461ca432,,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,40,en-GB,/discover,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-05-01T09:39:08.666+05:30,4g,Unknown,asset_search_initiated,Not received,,bonds,2.8125,Asia/Kolkata,IPv4,2026-05-01T09:39:08.669+05:30,"Mozilla/5.0 (Linux; Android 13; SM-G781B Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",2026-05-01T09:39:16.229+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Karnataka,0,,False,True,True,False,,,,,,
402,1777607786169.0,2026-05-01T09:39:57.949+05:30,India,iOS,800,Unknown,com.rudderlabs.javascript,https://www.gripinvest.in/assets,$direct,874,ip_dd64c69a14,Not received,72c9fc88-46c3-487e-9a9f-7b3c8db7ca57,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,"Bharti Airtel Ltd., Telemedia Services",Invest in non-market linked investment opportunities,,Javascript,ip_dd64c69a14,/assets,https://www.gripinvest.in/assets,Not received,Not received,Phone,3.11.17,,2026-05-01T10:00:12.683+05:30,Not received,Not received,,402,$direct,Not received,Not received,,Not received,Not received,Not received,ip_dd64c69a14,Chennai,793555,GMT+0530,03ccca15-2b13-40ac-bd35-48020fd7a0f8,,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,34,en-IN,/portfolio,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-05-01T09:39:57.747+05:30,Unknown,Unknown,asset_search_initiated,Not received,,bonds,3.0,Asia/Kolkata,IPv4,2026-05-01T09:39:57.748+05:30,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",2026-05-01T09:39:57.95+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Tamil Nadu,0,,True,True,True,True,,,,,,
360,1777608939677.0,2026-05-01T09:46:31.576+05:30,India,Android,704,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets?type=bonds,$direct,780,ip_2194eac938,Not received,53f620e5-d527-4311-8ec1-7becf456bd32,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,Reliance Jio Infocomm Limited,Invest in non-market linked investment opportunities,,Javascript,ip_2194eac938,/assets,https://www.gripinvest.in/assets?type=bonds,Not received,Not received,Phone,3.11.17,,2026-05-01T10:00:12.683+05:30,Not received,Not received,,360,$direct,Not received,Not received,?type=bonds,Not received,Not received,Not received,ip_2194eac938,Boisar,1812739,GMT+0530,1322866f-e77e-45a7-a5d9-f0f11647f1b6,?question=can-i-schedule-a-call-to-understand-more-about-the-platform,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,40,en-US,/discover,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-05-01T09:46:30.824+05:30,4g,Unknown,asset_search_initiated,Not received,,bonds,3.0,Asia/Kolkata,IPv4,2026-05-01T09:46:30.828+05:30,"Mozilla/5.0 (Linux; Android 11; RMX1971 Build/RKQ1.201217.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",2026-05-01T09:46:31.58+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Maharashtra,0,,False,True,True,False,,,,,,
376,1777609011638.0,2026-05-01T09:47:48.865+05:30,India,Android,707,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets,$direct,835,ip_2143680e04,Not received,d33def0b-7e9d-4b9c-b859-db6cee21abe8,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,www.gripinvest.in,Website,Atria Convergence Technologies Ltd.,Invest in non-market linked investment opportunities,,Javascript,ip_2143680e04,/assets,https://www.gripinvest.in/assets,Not received,Not received,Phone,3.11.17,,2026-05-01T10:00:12.683+05:30,Not received,gc,4LJ38L55,375,https://www.gripinvest.in/external-ui/2d27ed07-96e8-4c99-afc0-1e0f3efa6dba?partner_id=PAR00394IFA&utm_source=ET+money&utm_medium=connect&utm_campaign=gc,Not received,connect,,Not received,Not received,ET money,ip_2143680e04,Hyderabad,1826900,GMT+0530,258eb5a0-2b1f-4e5b-af19-6ceaeebbf6f3,?partner_id=PAR00394IFA&utm_source=ET+money&utm_medium=connect&utm_campaign=gc,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,10,en-us,/assetdetails/Navi%20Finserv/bonds/RCBNF260401/2540,RudderLabs JavaScript SDK,no-context,Not received,Not received,ET money,Portrait,2026-05-01T09:47:47.951+05:30,4g,Unknown,asset_search_initiated,Not received,394.0,bonds,2.875,Asia/Kolkata,IPv4,2026-05-01T09:47:47.954+05:30,"Mozilla/5.0 (Linux; Android 16; Pixel 7 Build/CP1A.260405.005; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",2026-05-01T09:47:48.868+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Telangana,0,,False,False,False,False,4LJ38L55,ET money,394.0,,,
360,1777608939677.0,2026-05-01T09:48:20.033+05:30,India,Android,704,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets?type=bonds,$direct,780,ip_2194eac938,Not received,a85630dc-da92-4525-baa1-e340701fda9e,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,Reliance Jio Infocomm Limited,Invest in non-market linked investment opportunities,,Javascript,ip_2194eac938,/assets,https://www.gripinvest.in/assets?type=bonds,Not received,Not received,Phone,3.11.17,,2026-05-01T10:00:12.683+05:30,Not received,Not received,,360,$direct,Not received,Not received,?type=bonds,Not received,Not received,Not received,ip_2194eac938,Boisar,1812739,GMT+0530,1322866f-e77e-45a7-a5d9-f0f11647f1b6,?question=can-i-schedule-a-call-to-understand-more-about-the-platform,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,40,en-US,/assetdetails/arman-financials/ncd/rcbamf260401/2579,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-05-01T09:48:19.403+05:30,4g,Unknown,asset_search_initiated,Not received,,bonds,3.0,Asia/Kolkata,IPv4,2026-05-01T09:48:19.405+05:30,"Mozilla/5.0 (Linux; Android 11; RMX1971 Build/RKQ1.201217.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",2026-05-01T09:48:20.035+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Maharashtra,0,,False,True,True,False,,,,,,
384,1777609136679.0,2026-05-01T09:49:23.644+05:30,India,Android,723,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets?type=bonds,https://www.gripinvest.in/external-ui/64f285d0-6eab-4a0c-b268-1141b4ece28a?partner_id=PAR00394IFA&utm_source=ET+money&utm_medium=connect&utm_campaign=gc,832,ip_dd7b8d7a1a,Not received,f6cd5cce-2735-4a0e-a57c-396840b4e86e,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,www.gripinvest.in,Website,Vodafone Idea Ltd,Invest in non-market linked investment opportunities,www.gripinvest.in,Javascript,ip_dd7b8d7a1a,/assets,https://www.gripinvest.in/assets?type=bonds,Not received,Not received,Phone,3.11.17,,2026-05-01T10:00:12.683+05:30,Not received,gc,JSP06D6W,384,https://www.gripinvest.in/external-ui/64f285d0-6eab-4a0c-b268-1141b4ece28a?partner_id=PAR00394IFA&utm_source=ET+money&utm_medium=connect&utm_campaign=gc,Not received,connect,?type=bonds,Not received,Not received,ET money,ip_dd7b8d7a1a,Bengaluru,104714,GMT+0530,cfd9cabd-68b2-4eef-9f12-bc716901844c,?partner_id=PAR00394IFA&utm_source=ET+money&utm_medium=connect&utm_campaign=gc,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,10,en-us,direct,RudderLabs JavaScript SDK,no-context,Not received,Not received,ET money,Portrait,2026-05-01T09:49:23.398+05:30,4g,Unknown,asset_search_initiated,Not received,394.0,bonds,2.8125,Asia/Kolkata,IPv4,2026-05-01T09:49:23.399+05:30,"Mozilla/5.0 (Linux; Android 16; SM-S948B Build/BP4A.251205.006; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",2026-05-01T09:49:23.645+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Karnataka,0,,False,False,False,False,JSP06D6W,ET money,394.0,,,
362,1777609266642.0,2026-05-01T09:54:41.581+05:30,India,Android,710,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets?type=highyieldfd,$direct,795,ip_16b026b7da,Not received,a376a24f-6cca-4865-a21b-00a31a83ec45,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,Excitel Broadband Private Limited,Invest in non-market linked investment opportunities,,Javascript,ip_16b026b7da,/assets,https://www.gripinvest.in/assets?type=highyieldfd,Not received,Not received,Phone,3.11.17,,2026-05-01T10:00:12.683+05:30,Not received,Not received,,361,$direct,Not received,Not received,?type=highyieldfd,Not received,Not received,Not received,ip_16b026b7da,New Delhi,944223,GMT+0530,70547343-a636-433f-8e1a-a7ddf5ff5d3c,,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,34,en-GB,/assets/bonds,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-05-01T09:54:41.334+05:30,4g,Unknown,asset_search_initiated,Not received,,highyieldfd,3.5,Asia/Kolkata,IPv4,2026-05-01T09:54:41.337+05:30,"Mozilla/5.0 (Linux; Android 16; RMX3851 Build/UKQ1.231108.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",2026-05-01T09:54:41.584+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,National Capital Territory of Delhi,0,,True,True,True,True,,,,,,
384,1777608544366.0,2026-05-01T09:55:57.599+05:30,India,Android,774,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets?type=bonds,$direct,854,ip_2a356e77e0,Not received,5cffe16e-ff5d-47b3-8b53-4a7259678a9a,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,"Bharti Airtel Ltd., Telemedia Services",Invest in non-market linked investment opportunities,,Javascript,ip_2a356e77e0,/assets,https://www.gripinvest.in/assets?type=bonds,Not received,Not received,Phone,3.11.17,,2026-05-01T10:00:12.683+05:30,Not received,Not received,,384,$direct,Not received,Not received,?type=bonds,Not received,Not received,Not received,ip_2a356e77e0,Bengaluru,1825727,GMT+0530,6b479912-d561-4da7-bf04-6ec9461ca432,,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,40,en-GB,/assetdetails/best-capital-services-limited/ncd/rcbbc260302/2506,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-05-01T09:55:56.201+05:30,4g,Unknown,asset_search_initiated,Not received,,bonds,2.8125,Asia/Kolkata,IPv4,2026-05-01T09:55:56.204+05:30,"Mozilla/5.0 (Linux; Android 13; SM-G781B Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",2026-05-01T09:55:57.602+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Karnataka,0,,False,True,True,False,,,,,,
